experiment_id,stage,case_id,sequence_id,seed,checkpoint,competence_id,intervention_id,intervention_value,target_protocol,control_protocol,q_target,q_control,rc,ccce,standard_error,ci_low,ci_high,identification_status,ccce_gt
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,5,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.882166303536954,0.9000788865548482,,-1.7822451900918026,0.0041927384461655365,-1.7906708134489766,-1.7738195667346286,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,6,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8860895003236996,0.9038562120992688,,-1.7899457124229685,0.004360013518049962,-1.7987074876223905,-1.7811839372235465,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,7,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.9000920835843134,0.8848866581982131,,-1.7849787417825262,0.0034884214199207065,-1.7919889870846701,-1.7779684964803824,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,8,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8934783120812736,0.8978347482915252,,-1.791313060372799,0.0048604402122135616,-1.8010804806648104,-1.7815456400807874,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,9,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.9357445552132602,0.8498025168125026,,-1.7855470720257631,0.0046225254535001625,-1.7948363847101168,-1.7762577593414095,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,0,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.930437498907787,0.8580916437032413,,-1.7885291426110284,0.0046957944760885675,-1.7979656949088243,-1.7790925903132324,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,1,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.8817898121561862,0.8999900534264895,,-1.7817798655826758,0.0035946642314357404,-1.7890036138079632,-1.7745561173573883,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,2,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.8847319182660079,0.9011032290781984,,-1.7858351473442065,0.0036025355199248016,-1.7930747135159257,-1.7785955811724872,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,3,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.893058887817805,0.8866300335021322,,-1.7796889213199372,0.004534877129303653,-1.7888020981024095,-1.7705757445374648,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,4,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.8771702377942959,0.9094924324558827,,-1.7866626702501787,0.0044688728469516,-1.795643206461292,-1.7776821340390654,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,5,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.8783232497546181,0.9093138316387571,,-1.7876370813933755,0.004270667231040729,-1.7962193085068943,-1.7790548542798568,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,6,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.8928321132060255,0.8964089247878598,,-1.7892410379938855,0.0038700606012147328,-1.797018215944276,-1.7814638600434949,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,7,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.9066441879430552,0.8793652333432442,,-1.7860094212862991,0.003997056551302279,-1.7940418071532014,-1.777977035419397,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,8,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.9045316060806357,0.8797111492910872,,-1.7842427553717228,0.004345084027613382,-1.7929745286368606,-1.775510982106585,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,9,theta_1,K1,harmful_c-1.0,-1.0,L_T_harmful,L_C_harmful,-0.9145514215082683,0.8763881071321991,,-1.7909395286404677,0.004112463446035648,-1.79920383334522,-1.7826752239357153,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,0,theta_1,K1,harmful_c0.0,0.0,L_T_harmful,L_C_harmful,-0.9076807416087519,0.8772964901132844,-0.8939358477008231,-1.7849772317220365,0.0041146646724857265,-1.7932459599569543,-1.7767085034871186,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,1,theta_1,K1,harmful_c0.0,0.0,L_T_harmful,L_C_harmful,-0.9123407634942073,0.8750253147771138,-0.8939358477008231,-1.7873660782713208,0.004353067884153291,-1.7961138956968579,-1.7786182608457837,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,2,theta_1,K1,harmful_c0.0,0.0,L_T_harmful,L_C_harmful,-0.8762532268008679,0.9126030983018303,-0.8939358477008231,-1.7888563251026983,0.004489301310840055,-1.7978779138489742,-1.7798347363564224,CERTIFIED,-1.7878716954016463
