experiment_id,stage,case_id,sequence_id,seed,checkpoint,competence_id,intervention_id,intervention_value,target_protocol,control_protocol,q_target,q_control,rc,ccce,standard_error,ci_low,ci_high,identification_status,ccce_gt
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1012,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8885305868407462,-0.8988000444120783,,1.7873306312528245,0.004694515722877627,1.7778966487058159,1.7967646137998332,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1013,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8846642123893822,-0.9016612344206589,,1.7863254468100411,0.003805183230507702,1.7786786448172733,1.793972248802809,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1014,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8995512899574452,-0.8883360378700148,,1.7878873278274598,0.004079440292366176,1.7796893856345735,1.7960852700203462,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1015,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.9051970540575577,-0.884493621164743,,1.7896906752223005,0.004288716400229349,1.7810721769453295,1.7983091734992716,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1016,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8725852272689089,-0.9139007510355813,,1.78648597830449,0.004087852207737403,1.7782711317347768,1.7947008248742031,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1017,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8927856781681096,-0.8909826895890882,,1.783768367757198,0.004217052404987778,1.7752938836704584,1.7922428518439377,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1018,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.9001578052429956,-0.8868993741501847,,1.78705717939318,0.004160795078199078,1.7786957486372619,1.795418610149098,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1019,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.9382081853044112,-0.8514030930892615,,1.7896112783936726,0.0039121037845015125,1.7817496115032587,1.7974729452840865,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1020,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.9082218128344205,-0.8809661503688302,,1.7891879632032508,0.0037974050294912287,1.7815567920906352,1.7968191343158664,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1021,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8899698180608725,-0.8951301816387246,,1.7850999996995973,0.004376369062607322,1.776305356802843,1.7938946425963516,CERTIFIED,1.7878716954016463
